"BehaviorSpace results (NetLogo 6.1.0)"
"ContactProcessForestAsTurtles.nlogo"
"CriticalValueBirds2.5-4forest1.5-1.85_world101"
"09/03/2019 22:35:37:152 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"[run number]","world-width","world-height","birth-rate-birds","death-rate-birds","death-rate-forest","birth-rate-forest","[step]","habitat-proportion","birds-proportion"
"19207","101","101","3.56","1","1","1.75","133","0.015684736790510734","0"
"19208","101","101","3.56","1","1","1.75","250","0.017939417704146653","0"
"19059","101","101","3.55","1","1","1.81","1000","0.2479168708950103","0.13802568375649446"
"19210","101","101","3.56","1","1","1.75","161","0.010195078913831977","0"
"19211","101","101","3.56","1","1","1.76","212","0.027350259778453092","0"
"19061","101","101","3.55","1","1","1.82","1000","0.27242427213018333","0.15674933830016666"
"19212","101","101","3.56","1","1","1.76","292","0.04479952945789629","0"
"19213","101","101","3.56","1","1","1.76","81","0.0034310361729242233","0"
"19205","101","101","3.56","1","1","1.74","583","0.11616508185472013","0"
"19058","101","101","3.55","1","1","1.81","1000","0.27428683462405645","0.19939221644936772"
"19217","101","101","3.56","1","1","1.77","73","0.01637094402509558","0"
"19218","101","101","3.56","1","1","1.77","280","0.08391334182923244","0"
"19219","101","101","3.56","1","1","1.77","171","0.011861582197823742","0"
"19220","101","101","3.56","1","1","1.77","187","0.03587883540829331","0"
"19063","101","101","3.55","1","1","1.82","1000","0.2595823938829527","0.11234192726203314"
"19214","101","101","3.56","1","1","1.76","517","0.14645622978139397","0"
"19064","101","101","3.55","1","1","1.82","1000","0.2599745123027154","0.14822076267032644"
"19223","101","101","3.56","1","1","1.78","372","0.08479560827369866","0"
"19202","101","101","3.56","1","1","1.74","1000","0.1610626409175571","0.011959611802764435"
"19226","101","101","3.56","1","1","1.79","112","0.017645328889324578","0"
"19227","101","101","3.56","1","1","1.79","140","0.013724144691696893","0"
"19065","101","101","3.55","1","1","1.82","1000","0.2577198313890795","0.16527791393000688"
"19070","101","101","3.55","1","1","1.83","1000","0.2722282129203019","0.14459366728752082"
"19209","101","101","3.56","1","1","1.75","1000","0.20478384472110578","0.0136261150867562"
"19066","101","101","3.55","1","1","1.83","1000","0.27810998921674346","0.19066758160964611"
"19232","101","101","3.56","1","1","1.8","117","0.01499852955592589","0"
"19069","101","101","3.55","1","1","1.83","1000","0.27948240368591315","0.1758651112636016"
"19233","101","101","3.56","1","1","1.8","234","0.042054700519556905","0"
"19073","101","101","3.55","1","1","1.84","1000","0.27556121948828544","0.18037447309087346"
"19236","101","101","3.56","1","1","1.81","172","0.03274188805019116","0"
"19237","101","101","3.56","1","1","1.81","102","0.019507891383197726","0"
"19215","101","101","3.56","1","1","1.76","1000","0.22703656504264288","0.024213312420350946"
"19068","101","101","3.55","1","1","1.83","1000","0.30183315361239094","0.24105479854916184"
"19067","101","101","3.55","1","1","1.83","1000","0.29722576218017843","0.21027350259778452"
"19071","101","101","3.55","1","1","1.84","1000","0.28879521615527887","0.2146848348201157"
"19224","101","101","3.56","1","1","1.78","1000","0.2660523478090383","0.035976865013233994"
"19072","101","101","3.55","1","1","1.84","1000","0.28467797274776985","0.20537202235074992"
"19216","101","101","3.56","1","1","1.77","1000","0.20850896970885208","0.045289677482599745"
"19222","101","101","3.56","1","1","1.78","1000","0.240368591314577","0.027350259778453092"
"19077","101","101","3.55","1","1","1.85","1000","0.3137927654151554","0.23703558474659348"
"19074","101","101","3.55","1","1","1.84","1000","0.2638956965003431","0.21095970983236936"
"19225","101","101","3.56","1","1","1.78","1000","0.2180178413880992","0.027154200568571707"
"19230","101","101","3.56","1","1","1.79","1000","0.2268405058327615","0.028036467013037938"
"19228","101","101","3.56","1","1","1.79","1000","0.2489951965493579","0.04479952945789629"
"19221","101","101","3.56","1","1","1.78","1000","0.19733359474561318","0.04440741103813352"
"19229","101","101","3.56","1","1","1.79","1000","0.2677188510930301","0.10724438780511715"
"19079","101","101","3.55","1","1","1.85","1000","0.2934026075874914","0.213312420350946"
"19076","101","101","3.55","1","1","1.85","1000","0.28928536417998235","0.2417410057837467"
"19075","101","101","3.55","1","1","1.84","1000","0.2877168905009313","0.2315459268699147"
"19080","101","101","3.55","1","1","1.85","1000","0.2936966964023135","0.241642976178806"
"19234","101","101","3.56","1","1","1.8","1000","0.25928830506813055","0.06626801293990785"
"19078","101","101","3.55","1","1","1.85","1000","0.29075580825409275","0.22831094990687187"
"19231","101","101","3.56","1","1","1.8","1000","0.2602686011175375","0.10949906871875306"
"19235","101","101","3.56","1","1","1.8","1000","0.24968140378394274","0.0966571904715224"
"19261","101","101","3.57","1","1","1.5","67","5.881776296441525E-4","0"
"19262","101","101","3.57","1","1","1.5","45","0.0012743848642289971","0"
"19263","101","101","3.57","1","1","1.5","50","0.001960592098813842","0"
"19264","101","101","3.57","1","1","1.5","48","0.002450740123517302","0"
"19265","101","101","3.57","1","1","1.5","53","0.0013724144691696892","0"
"19266","101","101","3.57","1","1","1.51","158","0.0030389177531614546","0"
"19267","101","101","3.57","1","1","1.51","73","0.0018625624938731497","0"
"19268","101","101","3.57","1","1","1.51","41","0.002058621703754534","0"
"19269","101","101","3.57","1","1","1.51","74","0.0014704440741103812","0"
"19270","101","101","3.57","1","1","1.51","35","6.862072345848446E-4","0"
"19271","101","101","3.57","1","1","1.52","38","3.9211841976276833E-4","0"
"19272","101","101","3.57","1","1","1.52","43","0.001960592098813842","0"
"19273","101","101","3.57","1","1","1.52","61","0.001176355259288305","0"
"19274","101","101","3.57","1","1","1.52","38","0.002450740123517302","0"
"19275","101","101","3.57","1","1","1.52","58","0.0015684736790510733","0"
"19276","101","101","3.57","1","1","1.53","53","0.0037251249877462995","0"
"19277","101","101","3.57","1","1","1.53","54","0","3.9211841976276833E-4"
"19278","101","101","3.57","1","1","1.53","51","0.003234976963042839","0"
"19279","101","101","3.57","1","1","1.53","47","0.0030389177531614546","0"
"19280","101","101","3.57","1","1","1.53","106","0.002450740123517302","0"
"19281","101","101","3.57","1","1","1.54","91","0.004803450642093913","0"
"19282","101","101","3.57","1","1","1.54","29","0","6.862072345848446E-4"
"19283","101","101","3.57","1","1","1.54","105","0.0018625624938731497","0"
"19284","101","101","3.57","1","1","1.54","101","0.002450740123517302","0"
"19285","101","101","3.57","1","1","1.54","51","0.002254680913635918","0"
"19286","101","101","3.57","1","1","1.55","69","0.0025487697284579942","0"
"19287","101","101","3.57","1","1","1.55","53","0.00421527301244976","0"
"19288","101","101","3.57","1","1","1.55","60","0.003333006567983531","0"
"19289","101","101","3.57","1","1","1.55","143","9.80296049406921E-4","0"
"19290","101","101","3.57","1","1","1.55","42","0.003333006567983531","0"
"19291","101","101","3.57","1","1","1.56","133","0.005489657876678757","0"
"19292","101","101","3.57","1","1","1.56","50","0","4.901480247034605E-4"
"19293","101","101","3.57","1","1","1.56","58","8.822664444662288E-4","0"
"19294","101","101","3.57","1","1","1.56","121","9.80296049406921E-4","0"
"19295","101","101","3.57","1","1","1.56","96","0.0038231545926869915","0"
"19296","101","101","3.57","1","1","1.57","73","0.002156651308695226","0"
"19297","101","101","3.57","1","1","1.57","88","0.004117243407509068","0"
"19298","101","101","3.57","1","1","1.57","46","0.00235271051857661","0"
"19299","101","101","3.57","1","1","1.57","84","0.00235271051857661","0"
"19300","101","101","3.57","1","1","1.57","56","0.0027448289383393784","0"
"19301","101","101","3.57","1","1","1.58","42","0.0012743848642289971","0"
"19302","101","101","3.57","1","1","1.58","45","0.004019213802568375","0"
"19303","101","101","3.57","1","1","1.58","100","0.001176355259288305","0"
"19304","101","101","3.57","1","1","1.58","65","0.0037251249877462995","0"
"19305","101","101","3.57","1","1","1.58","43","0","9.80296049406921E-4"
"19306","101","101","3.57","1","1","1.59","35","0.0030389177531614546","0"
"19307","101","101","3.57","1","1","1.59","84","0.0017645328889324577","0"
"19308","101","101","3.57","1","1","1.59","33","0.00421527301244976","0"
"19309","101","101","3.57","1","1","1.59","102","0.0036270953828056074","0"
"19310","101","101","3.57","1","1","1.59","68","0.003234976963042839","0"
"19311","101","101","3.57","1","1","1.6","136","0.004901480247034604","0"
"19312","101","101","3.57","1","1","1.6","219","0.007450249975492599","0"
"19239","101","101","3.56","1","1","1.81","1000","0.2554651504754436","0.09459856876776787"
"19314","101","101","3.57","1","1","1.6","45","0.0036270953828056074","0"
"19313","101","101","3.57","1","1","1.6","93","0.007450249975492599","0"
"19316","101","101","3.57","1","1","1.61","28","0","1.9605920988138416E-4"
"19315","101","101","3.57","1","1","1.6","80","0.004411332222331144","0"
"19317","101","101","3.57","1","1","1.61","59","0.0034310361729242233","0"
"19318","101","101","3.57","1","1","1.61","60","0.001078325654347613","0"
"19319","101","101","3.57","1","1","1.61","77","0.0018625624938731497","0"
"19320","101","101","3.57","1","1","1.61","51","0.0014704440741103812","0"
"19321","101","101","3.57","1","1","1.62","105","0.003333006567983531","0"
"19322","101","101","3.57","1","1","1.62","49","0.001176355259288305","0"
"19323","101","101","3.57","1","1","1.62","83","0.0015684736790510733","0"
"19324","101","101","3.57","1","1","1.62","89","0.004803450642093913","0"
"19325","101","101","3.57","1","1","1.62","73","0.008234486815018136","0"
"19327","101","101","3.57","1","1","1.63","91","0.004313302617390452","0"
"19328","101","101","3.57","1","1","1.63","103","0.00941084207430644","0"
"19329","101","101","3.57","1","1","1.63","69","0.0016665032839917656","0"
"19326","101","101","3.57","1","1","1.63","146","0.009018723654543672","0"
"19331","101","101","3.57","1","1","1.64","50","0.0017645328889324577","0"
"19330","101","101","3.57","1","1","1.63","128","0.010195078913831977","0"
"19332","101","101","3.57","1","1","1.64","118","0.002450740123517302","0"
"19333","101","101","3.57","1","1","1.64","123","0.0059798059013822175","0"
"19334","101","101","3.57","1","1","1.64","209","0.017253210469561808","0"
"19335","101","101","3.57","1","1","1.64","211","0.0046073914322125285","0"
"19336","101","101","3.57","1","1","1.65","102","0.006077835506322909","0"
"19337","101","101","3.57","1","1","1.65","55","0.002156651308695226","0"
"19338","101","101","3.57","1","1","1.65","157","0.002450740123517302","0"
"19339","101","101","3.57","1","1","1.65","99","0.0073522203705519065","0"
"19341","101","101","3.57","1","1","1.66","83","0.005195569061856681","0"
"19340","101","101","3.57","1","1","1.65","181","0.008626605234780904","0"
"19342","101","101","3.57","1","1","1.66","62","0.002450740123517302","0"
"19343","101","101","3.57","1","1","1.66","104","0.0012743848642289971","0"
"19240","101","101","3.56","1","1","1.81","1000","0.24830898931477305","0.15410253896676795"
"19345","101","101","3.57","1","1","1.66","64","0.0030389177531614546","0"
"19344","101","101","3.57","1","1","1.66","52","0.004313302617390452","0"
"19347","101","101","3.57","1","1","1.67","124","0.004509361827271836","0"
"19346","101","101","3.57","1","1","1.67","116","0.0136261150867562","0"
"19348","101","101","3.57","1","1","1.67","149","0.009999019703950594","0"
"19350","101","101","3.57","1","1","1.67","75","0.00470542103715322","0"
"19349","101","101","3.57","1","1","1.67","123","0.019605920988138417","0"
"19352","101","101","3.57","1","1","1.68","84","0.0015684736790510733","0"
"19353","101","101","3.57","1","1","1.68","163","0.007646309185373983","0"
"19355","101","101","3.57","1","1","1.68","62","0.00656798353102637","0"
"19356","101","101","3.57","1","1","1.69","172","0.008234486815018136","0"
"19354","101","101","3.57","1","1","1.68","213","0.01921380256837565","0"
"19358","101","101","3.57","1","1","1.69","44","0.0038231545926869915","0"
"19359","101","101","3.57","1","1","1.69","55","0.004117243407509068","0"
"19357","101","101","3.57","1","1","1.69","175","0.00470542103715322","0"
"19360","101","101","3.57","1","1","1.69","125","0.0015684736790510733","0"
"19351","101","101","3.57","1","1","1.68","430","0.028918733457504165","0"
"19361","101","101","3.57","1","1","1.7","123","0.015194588765807274","0"
"19362","101","101","3.57","1","1","1.7","112","0.007548279580433291","0"
"19363","101","101","3.57","1","1","1.7","211","0.01872365454367219","0"
"19364","101","101","3.57","1","1","1.7","95","0.004117243407509068","0"
"19367","101","101","3.57","1","1","1.71","77","0.008136457210077443","0"
"19365","101","101","3.57","1","1","1.7","198","0.009999019703950594","0"
"19369","101","101","3.57","1","1","1.71","146","0.008234486815018136","0"
"19370","101","101","3.57","1","1","1.71","293","0.009999019703950594","0"
"19366","101","101","3.57","1","1","1.71","323","0.030193118321733162","0"
"19372","101","101","3.57","1","1","1.72","96","0.0068620723458484465","0"
"19371","101","101","3.57","1","1","1.72","303","0.027742378198215862","0"
"19368","101","101","3.57","1","1","1.71","400","0.03705519066758161","0"
"19241","101","101","3.56","1","1","1.82","1000","0.26360160768552104","0.1782178217821782"
"19373","101","101","3.57","1","1","1.72","256","0.037349279482403686","0"
"19375","101","101","3.57","1","1","1.72","118","0.01460641113616312","0"
"19238","101","101","3.56","1","1","1.81","1000","0.2677188510930301","0.1659641211645917"
"19377","101","101","3.57","1","1","1.73","98","0.00421527301244976","0"
"19380","101","101","3.57","1","1","1.73","145","0.007156161160670522","0"
"19376","101","101","3.57","1","1","1.73","95","0.009900990099009901","0"
"19379","101","101","3.57","1","1","1.73","143","0.01078325654347613","0"
"19374","101","101","3.57","1","1","1.72","244","0.012645819037349279","0"
"19381","101","101","3.57","1","1","1.74","140","0.019507891383197726","0"
"19385","101","101","3.57","1","1","1.74","151","0.022742868346240563","0"
"19378","101","101","3.57","1","1","1.73","262","0.03744730908734438","0"
"19387","101","101","3.57","1","1","1.75","230","0.01588079600039212","0"
"19388","101","101","3.57","1","1","1.75","75","0.007548279580433291","0"
"19389","101","101","3.57","1","1","1.75","145","0.01078325654347613","0"
"19382","101","101","3.57","1","1","1.74","407","0.06450348005097539","0"
"19391","101","101","3.57","1","1","1.76","128","0.011469463778060974","0"
"19386","101","101","3.57","1","1","1.75","296","0.049995098519752965","0"
"19392","101","101","3.57","1","1","1.76","121","0.010195078913831977","0"
"19384","101","101","3.57","1","1","1.74","500","0.08773649642191941","0"
"19395","101","101","3.57","1","1","1.76","217","0.012645819037349279","0"
"19383","101","101","3.57","1","1","1.74","464","0.08224683854524066","0"
"19390","101","101","3.57","1","1","1.75","370","0.06126850308793256","0"
"19397","101","101","3.57","1","1","1.77","78","0.006175865111263602","0"
"19393","101","101","3.57","1","1","1.76","291","0.04989706891481227","0"
"19398","101","101","3.57","1","1","1.77","167","0.02617390451916479","0"
"19401","101","101","3.57","1","1","1.78","120","0.014312322321341045","0"
"19402","101","101","3.57","1","1","1.78","96","0.01597882560533281","0"
"19403","101","101","3.57","1","1","1.78","45","0.0050975394569159884","0"
"19394","101","101","3.57","1","1","1.76","404","0.0904813253602588","0"
"19405","101","101","3.57","1","1","1.78","47","0.006960101950789138","0"
"19243","101","101","3.56","1","1","1.82","1000","0.2656602293892756","0.17410057837466916"
"19245","101","101","3.56","1","1","1.82","1000","0.2627193412410548","0.17361043034996568"
"19407","101","101","3.57","1","1","1.79","237","0.058327614939711794","0"
"19242","101","101","3.56","1","1","1.82","1000","0.2711498872659543","0.20488187432604646"
"19410","101","101","3.57","1","1","1.79","142","0.016959121654739732","0"
"19244","101","101","3.56","1","1","1.82","1000","0.27712969316733654","0.1697872757572787"
"19249","101","101","3.56","1","1","1.83","1000","0.2687971767473777","0.14675031859621607"
"19413","101","101","3.57","1","1","1.8","150","0.024115282815410255","0"
"19248","101","101","3.56","1","1","1.83","1000","0.2664444662288011","0.17802176257229682"
"19246","101","101","3.56","1","1","1.83","1000","0.28654053524164297","0.25085775904323104"
"19399","101","101","3.57","1","1","1.77","883","0.22340946965983727","0"
"19250","101","101","3.56","1","1","1.83","1000","0.2786981668463876","0.2132143907460053"
"19253","101","101","3.56","1","1","1.84","1000","0.29350063719243213","0.2376237623762376"
"19396","101","101","3.57","1","1","1.77","1000","0.22438976570924418","0.014214292716400352"
"19255","101","101","3.56","1","1","1.84","1000","0.27958043329085386","0.2182139005979806"
"19419","101","101","3.57","1","1","1.81","267","0.07205175963140868","0"
"19247","101","101","3.56","1","1","1.83","1000","0.26869914714243703","0.19723556514067248"
"19251","101","101","3.56","1","1","1.84","1000","0.300852857562984","0.24840701891971376"
"19404","101","101","3.57","1","1","1.78","1000","0.24340750906773845","0.012449759827467896"
"19406","101","101","3.57","1","1","1.79","1000","0.22899715714145671","0.009802960494069209"
"19400","101","101","3.57","1","1","1.77","1000","0.23478090383295755","0.04372120380354867"
"19409","101","101","3.57","1","1","1.79","1000","0.24948534457406138","0.06832663464366238"
"19408","101","101","3.57","1","1","1.79","1000","0.2665424958337418","0.03685913145770023"
"19254","101","101","3.56","1","1","1.84","1000","0.30673463385942557","0.24968140378394274"
"19256","101","101","3.56","1","1","1.85","1000","0.2973237917851191","0.23360454857366925"
"19260","101","101","3.56","1","1","1.85","1000","0.2885011273404568","0.20262719341241056"
"19257","101","101","3.56","1","1","1.85","1000","0.29800999901970393","0.23713361435153416"
"19252","101","101","3.56","1","1","1.84","1000","0.29036368983433","0.24713263405548475"
"19416","101","101","3.57","1","1","1.81","1000","0.2759533379080482","0.10312714439760808"
"19414","101","101","3.57","1","1","1.8","1000","0.2777178707969807","0.0831291049897069"
"19412","101","101","3.57","1","1","1.8","1000","0.25791589059896086","0.10302911479266738"
"19415","101","101","3.57","1","1","1.8","1000","0.26350357808058034","0.07538476619939222"
"19258","101","101","3.56","1","1","1.85","1000","0.29526517008136455","0.25340652877168907"
"19411","101","101","3.57","1","1","1.8","1000","0.26546417017939417","0.12596804234878933"
"19440","101","101","3.57","1","1","1.85","220","0.032153710420547","0"
"19441","101","101","3.58","1","1","1.5","32","9.80296049406921E-4","0"
"19259","101","101","3.56","1","1","1.85","1000","0.3134006469953926","0.26811096951279284"
"19442","101","101","3.58","1","1","1.5","77","0.0018625624938731497","0"
"19444","101","101","3.58","1","1","1.5","51","0.0017645328889324577","0"
"19443","101","101","3.58","1","1","1.5","138","5.881776296441525E-4","0"
"19445","101","101","3.58","1","1","1.5","31","0","2.9408881482207626E-4"
"19446","101","101","3.58","1","1","1.51","69","0.002450740123517302","0"
"19448","101","101","3.58","1","1","1.51","30","0.0015684736790510733","0"
"19447","101","101","3.58","1","1","1.51","56","7.842368395255367E-4","0"
"19449","101","101","3.58","1","1","1.51","72","9.80296049406921E-4","0"
"19451","101","101","3.58","1","1","1.52","51","9.80296049406921E-4","0"
"19450","101","101","3.58","1","1","1.51","74","0.001176355259288305","0"
"19452","101","101","3.58","1","1","1.52","57","0","3.9211841976276833E-4"
"19453","101","101","3.58","1","1","1.52","71","1.9605920988138416E-4","0"
"19454","101","101","3.58","1","1","1.52","89","0.004901480247034604","0"
"19455","101","101","3.58","1","1","1.52","57","0.0015684736790510733","0"
"19456","101","101","3.58","1","1","1.53","74","0.0026467993333986863","0"
"19457","101","101","3.58","1","1","1.53","46","0.002156651308695226","0"
"19458","101","101","3.58","1","1","1.53","112","0","0"
"19460","101","101","3.58","1","1","1.53","22","0.003234976963042839","0"
"19459","101","101","3.58","1","1","1.53","71","0.002058621703754534","0"
"19461","101","101","3.58","1","1","1.54","55","0.0012743848642289971","0"
"19463","101","101","3.58","1","1","1.54","68","0.003921184197627684","0"
"19462","101","101","3.58","1","1","1.54","61","0.0014704440741103812","0"
"19464","101","101","3.58","1","1","1.54","47","7.842368395255367E-4","0"
"19466","101","101","3.58","1","1","1.55","82","0.0031369473581021466","0"
"19465","101","101","3.58","1","1","1.54","129","0.0016665032839917656","0"
"19467","101","101","3.58","1","1","1.55","111","0.0017645328889324577","0"
"19468","101","101","3.58","1","1","1.55","40","0.0018625624938731497","0"
"19469","101","101","3.58","1","1","1.55","80","4.901480247034605E-4","0"
"19471","101","101","3.58","1","1","1.56","48","0.002058621703754534","0"
"19470","101","101","3.58","1","1","1.55","74","0.005195569061856681","0"
"19472","101","101","3.58","1","1","1.56","56","0.0029408881482207625","0"
"19473","101","101","3.58","1","1","1.56","93","9.80296049406921E-4","0"
"19474","101","101","3.58","1","1","1.56","98","0.002254680913635918","0"
"19476","101","101","3.58","1","1","1.57","80","0.007450249975492599","0"
"19477","101","101","3.58","1","1","1.57","35","0.0012743848642289971","0"
"19475","101","101","3.58","1","1","1.56","130","0.004313302617390452","0"
"19478","101","101","3.58","1","1","1.57","34","0.00470542103715322","0"
"19479","101","101","3.58","1","1","1.57","43","0.0035290657778649153","0"
"19480","101","101","3.58","1","1","1.57","74","0.008136457210077443","0"
"19481","101","101","3.58","1","1","1.58","41","0.002058621703754534","0"
"19482","101","101","3.58","1","1","1.58","69","0.0018625624938731497","0"
"19484","101","101","3.58","1","1","1.58","75","0.001960592098813842","0"
"19483","101","101","3.58","1","1","1.58","66","0.006077835506322909","0"
"19485","101","101","3.58","1","1","1.58","76","0.0029408881482207625","0"
"19486","101","101","3.58","1","1","1.59","89","0.003234976963042839","0"
"19487","101","101","3.58","1","1","1.59","92","3.9211841976276833E-4","0"
"19488","101","101","3.58","1","1","1.59","74","0.0035290657778649153","0"
"19489","101","101","3.58","1","1","1.59","140","0.0018625624938731497","0"
"19491","101","101","3.58","1","1","1.6","39","0.0027448289383393784","0"
"19490","101","101","3.58","1","1","1.59","92","0.0012743848642289971","0"
"19492","101","101","3.58","1","1","1.6","46","0.001960592098813842","0"
"19494","101","101","3.58","1","1","1.6","55","0.004019213802568375","0"
"19493","101","101","3.58","1","1","1.6","64","0.00421527301244976","0"
"19495","101","101","3.58","1","1","1.6","66","0.007254190765611215","0"
"19496","101","101","3.58","1","1","1.61","50","0.0013724144691696892","0"
"19497","101","101","3.58","1","1","1.61","142","0.00421527301244976","0"
"19498","101","101","3.58","1","1","1.61","181","0.0015684736790510733","0"
"19499","101","101","3.58","1","1","1.61","164","0.005881776296441525","0"
"19501","101","101","3.58","1","1","1.62","57","0.006371924321144986","0"
"19500","101","101","3.58","1","1","1.61","59","0.006077835506322909","0"
"19502","101","101","3.58","1","1","1.62","92","0.0068620723458484465","0"
"19504","101","101","3.58","1","1","1.62","84","0.006469953926085678","0"
"19503","101","101","3.58","1","1","1.62","72","0.001960592098813842","0"
"19505","101","101","3.58","1","1","1.62","82","0.005783746691500833","0"
"19506","101","101","3.58","1","1","1.63","69","0.001960592098813842","0"
"19507","101","101","3.58","1","1","1.63","35","0.001960592098813842","0"
"19508","101","101","3.58","1","1","1.63","83","0.0016665032839917656","0"
"19509","101","101","3.58","1","1","1.63","130","0.009508871679247133","0"
"19511","101","101","3.58","1","1","1.64","132","2.9408881482207626E-4","0"
"19510","101","101","3.58","1","1","1.63","134","0.00892069404960298","0"
"19513","101","101","3.58","1","1","1.64","58","0.004313302617390452","0"
"19514","101","101","3.58","1","1","1.64","98","0.004509361827271836","0"
"19512","101","101","3.58","1","1","1.64","128","0.010979315753357513","0"
"19515","101","101","3.58","1","1","1.64","90","0.007842368395255367","0"
"19517","101","101","3.58","1","1","1.65","97","0.005391628271738065","0"
"19516","101","101","3.58","1","1","1.65","83","0.004901480247034604","0"
"19519","101","101","3.58","1","1","1.65","82","0.005489657876678757","0"
"19518","101","101","3.58","1","1","1.65","222","0.0046073914322125285","0"
"19521","101","101","3.58","1","1","1.66","119","0.006764042740907754","0"
"19522","101","101","3.58","1","1","1.66","87","0.0046073914322125285","0"
"19520","101","101","3.58","1","1","1.65","176","0.005685717086560141","0"
"19523","101","101","3.58","1","1","1.66","58","0.005685717086560141","0"
"19524","101","101","3.58","1","1","1.66","67","0.004901480247034604","0"
"19525","101","101","3.58","1","1","1.66","118","0.004901480247034604","0"
"19527","101","101","3.58","1","1","1.67","115","0.007254190765611215","0"
"19528","101","101","3.58","1","1","1.67","48","6.862072345848446E-4","0"
"19529","101","101","3.58","1","1","1.67","74","0.0025487697284579942","0"
"19530","101","101","3.58","1","1","1.67","54","0.006175865111263602","0"
"19531","101","101","3.58","1","1","1.68","88","0.008136457210077443","0"
"19532","101","101","3.58","1","1","1.68","130","0.013724144691696893","0"
"19533","101","101","3.58","1","1","1.68","64","0.00656798353102637","0"
"19526","101","101","3.58","1","1","1.67","303","0.014214292716400352","0"
"19534","101","101","3.58","1","1","1.68","121","0.010979315753357513","0"
"19536","101","101","3.58","1","1","1.69","59","0.00421527301244976","0"
"19535","101","101","3.58","1","1","1.68","74","0.0028428585432800704","0"
"19538","101","101","3.58","1","1","1.69","108","0.011175374963238898","0"
"19539","101","101","3.58","1","1","1.69","45","0.0036270953828056074","0"
"19537","101","101","3.58","1","1","1.69","174","0.01970395059307911","0"
"19541","101","101","3.58","1","1","1.7","110","0.011077345358298206","0"
"19540","101","101","3.58","1","1","1.69","121","0.009802960494069209","0"
"19418","101","101","3.57","1","1","1.81","1000","0.2515439662778159","0.09773551612587002"
"19542","101","101","3.58","1","1","1.7","109","0.01597882560533281","0"
"19543","101","101","3.58","1","1","1.7","99","0.006273894716204293","0"
"19545","101","101","3.58","1","1","1.7","61","0.008626605234780904","0"
"19544","101","101","3.58","1","1","1.7","89","0.005293598666797373","0"
"19547","101","101","3.58","1","1","1.71","89","0.01176355259288305","0"
"19549","101","101","3.58","1","1","1.71","88","0.004313302617390452","0"
"19546","101","101","3.58","1","1","1.71","114","0.010881286148416823","0"
"19551","101","101","3.58","1","1","1.72","110","0.01078325654347613","0"
"19548","101","101","3.58","1","1","1.71","160","0.023233016370944024","0"
"19417","101","101","3.57","1","1","1.81","1000","0.26967944319184395","0.16684638760905793"
"19552","101","101","3.58","1","1","1.72","123","0.011567493383001667","0"
"19555","101","101","3.58","1","1","1.72","50","0.0034310361729242233","0"
"19553","101","101","3.58","1","1","1.72","150","0.016272914420154886","0"
"19554","101","101","3.58","1","1","1.72","89","0.010685226938535438","0"
"19558","101","101","3.58","1","1","1.73","150","0.02019409861778257","0"
"19550","101","101","3.58","1","1","1.71","286","0.02440937163023233","0"
"19559","101","101","3.58","1","1","1.73","111","0.013037937457112047","0"
"19557","101","101","3.58","1","1","1.73","197","0.03646701303793746","0"
"19562","101","101","3.58","1","1","1.74","145","0.02391922360552887","0"
"19560","101","101","3.58","1","1","1.73","278","0.007156161160670522","0"
"19563","101","101","3.58","1","1","1.74","106","0.009116753259484365","0"
"19421","101","101","3.57","1","1","1.82","1000","0.26301343005587685","0.1463582001764533"
"19566","101","101","3.58","1","1","1.75","133","0.01882168414861288","0"
"19565","101","101","3.58","1","1","1.74","244","0.025977845309283404","0"
"19561","101","101","3.58","1","1","1.74","407","0.06528771689050093","0"
"19567","101","101","3.58","1","1","1.75","242","0.0397019900009803","0"
"19568","101","101","3.58","1","1","1.75","229","0.008332516419958828","0"
"19569","101","101","3.58","1","1","1.75","114","0.008234486815018136","0"
"19422","101","101","3.57","1","1","1.82","1000","0.2760513675129889","0.1165572002744829"
"19573","101","101","3.58","1","1","1.76","102","0.01882168414861288","0"
"19570","101","101","3.58","1","1","1.75","541","0.1164591706695422","0"
"19575","101","101","3.58","1","1","1.76","185","0.024115282815410255","0"
"19576","101","101","3.58","1","1","1.77","138","0.013528085481815508","0"
"19423","101","101","3.57","1","1","1.82","1000","0.28693265366140575","0.14910302911479267"
"19577","101","101","3.58","1","1","1.77","412","0.09567689442211548","0"
"19564","101","101","3.58","1","1","1.74","545","0.1586119007940398","0"
"19424","101","101","3.57","1","1","1.82","1000","0.2690912655621998","0.20164689736300362"
"19580","101","101","3.58","1","1","1.77","285","0.06528771689050093","0"
"19582","101","101","3.58","1","1","1.78","84","0.01548867758062935","0"
"19581","101","101","3.58","1","1","1.78","250","0.068130575433781","0"
"19429","101","101","3.57","1","1","1.83","1000","0.27614939711792963","0.1609646113126164"
"19585","101","101","3.58","1","1","1.78","60","0.012155671012645818","0"
"19586","101","101","3.58","1","1","1.79","88","0.011175374963238898","0"
"19420","101","101","3.57","1","1","1.81","1000","0.24860307812959515","0.1488089402999706"
"19588","101","101","3.58","1","1","1.79","127","0.017155180864621117","0"
"19556","101","101","3.58","1","1","1.73","1000","0.20076463091853738","0.026467993333986865"
